# Honeycomb lattice (parallelogramm)
# 132 spins
# Long-range
;-2.694313;0.192450;0.370369;2.694313;2.694313;0.370369;0.024056;0.033478;0.038597;0.038597;0.033478;0.007128;0.007697;0.000571;0.000571;0.007697;0.003007;0.002777;-0.000730;-0.000730;0.002777;-0.000549;-0.240563;-0.099789;-0.240561;-0.038597;0.038597;0.009259;0.033478;0.099789;0.007051;0.013717;0.023727;0.003395;0.005336;0.005315;0.001786;0.002408;0.001429;0.000428;-0.074074;-0.023727;0.000571;0.030070;-0.030070;-0.000571;0.023727;-0.002969;0.007697;0.021554;0.001157;0.005336;0.009604;0.001223;0.002963;0.003748;0.000881;0.001654;0.001525;0.000666;-0.019669;-0.009604;-0.000730;0.008910;0.021554;-0.019669;-0.005315;0.005315;-0.008910;0.000730;0.009604;-0.002290;0.002777;0.007855;-0.000153;0.002408;0.004536;0.000343;0.001654;0.002340;0.000387;0.001080;0.001196;-0.009259;-0.003748;0.001429;0.007264;-0.007264;-0.001429;0.003748;-0.003759;0.000549;0.004536;-0.001428;0.001281;0.003696;-0.000371;0.001240;0.002449;0.000023;0.000971;0.001485;-0.004556;-0.004556;-0.001525;0.001525;-0.003357;-0.000428;0.002340;-0.001924;0.000365;0.002449;-0.000908;0.000689;0.002024;-0.000349;0.000707;0.001459;-0.002743;-0.002459;-0.000666;0.001196;-0.001798;-0.000123;0.001485;-0.001114;0.000246;0.001459;-0.000603;0.000410;0.001226
-2.694313;;-0.038597;-0.240563;-2.694350;0.240562;0.038596;-0.000571;-0.030070;-0.099790;0.074074;0.023727;0.000730;-0.008910;-0.021554;0.019669;0.009604;0.000549;-0.003759;-0.007855;0.007264;0.004536;-0.003696;-2.694290;-0.240563;0.370369;0.192451;0.370370;0.033478;0.009259;-0.038596;0.007697;-0.002969;-0.023727;0.002777;-0.002290;-0.009604;0.001281;-0.001428;-0.004536;-0.002449;-0.038597;0.009259;0.033478;0.099789;0.033478;0.024056;0.033479;0.013717;0.007051;-0.000571;0.005336;0.001157;-0.005315;0.002408;-0.000153;-0.003748;0.001240;-0.000371;-0.002340;-0.001485;-0.023727;-0.002969;0.007697;0.021554;0.030070;-0.000571;0.007051;0.013717;0.007697;0.007128;0.007697;0.005336;0.003395;0.000730;0.002963;0.001223;-0.001429;0.001654;0.000343;-0.001525;0.000971;0.000023;-0.001196;-0.005315;0.001157;0.005336;0.009604;0.000730;0.003395;0.005336;0.002777;0.003007;0.002777;0.002408;0.001786;0.000549;0.001654;0.000881;-0.000428;0.001080;0.000387;-0.000666;-0.003748;-0.001429;0.001223;0.002963;0.000549;0.001786;0.002408;0.001281;0.001540;0.001281;0.001240;0.001034;0.000365;0.000971;0.000608;-0.000123;-0.001525;-0.000428;0.000881;0.001654;0.000365;0.001034;0.001240;0.000689;0.000891;0.000689;0.000707;0.000647;0.000246
0.192450;-0.038597;;-2.694313;-0.370369;-0.370369;-2.694313;0.192450;0.370369;2.694313;2.694313;0.370369;0.024056;0.033478;0.038596;0.038596;0.033478;0.007128;0.007697;0.000571;0.000571;0.007697;-0.000730;0.009259;-0.023727;-0.240565;-0.099789;-0.033478;-0.240561;-0.038597;0.038597;0.009259;0.033478;0.099789;0.007051;0.013717;0.023727;0.003395;0.005336;0.005315;0.001429;-0.030070;-0.021554;-0.007697;0.002969;-0.074074;-0.023727;0.000571;-0.030070;-0.000571;0.023727;-0.002969;0.007697;0.021554;0.001157;0.005336;0.009604;0.001223;0.002963;0.003748;0.001525;-0.008910;-0.007855;-0.002777;0.002290;0.009604;-0.019669;-0.009604;-0.000730;-0.019669;-0.005315;0.005315;-0.008910;0.000730;0.009604;-0.002290;0.002777;0.007855;-0.000153;0.002408;0.004536;0.000343;0.001654;0.002340;-0.007264;-0.004536;-0.000549;0.003759;-0.009259;-0.003748;0.001429;-0.007264;-0.001429;0.003748;-0.003759;0.000549;0.004536;-0.001428;0.001281;0.003696;-0.000371;0.001240;0.002449;-0.003357;-0.004556;-0.002340;0.000428;-0.004556;-0.001525;0.001525;-0.003357;-0.000428;0.002340;-0.001924;0.000365;0.002449;-0.000908;0.000689;0.002024;-0.002459;-0.002743;-0.001196;0.000666;-0.002459;-0.000666;0.001196;-0.001798;-0.000123;0.001485;-0.001114;0.000246;0.001459
0.370369;-0.240563;-2.694313;;-2.694256;-0.192449;-0.370370;-0.038597;-0.240563;-2.694350;0.240562;0.038596;-0.000571;-0.030070;-0.099788;0.074074;0.023727;0.000730;-0.008910;-0.021554;0.019669;0.009604;-0.007855;-0.038596;-0.074074;-2.694313;-0.240563;-0.038596;0.370369;0.192451;0.370370;0.033478;0.009259;-0.038596;0.007697;-0.002969;-0.023727;0.002777;-0.002290;-0.009604;-0.004536;-0.099789;-0.030070;-0.000571;0.023727;-0.038597;0.009259;0.033478;0.033478;0.024056;0.033479;0.013717;0.007051;-0.000571;0.005336;0.001157;-0.005315;0.002408;-0.000153;-0.003748;-0.002340;-0.021554;-0.008910;0.000730;0.009604;0.019669;-0.023727;-0.002969;0.007697;-0.000571;0.007051;0.013717;0.007697;0.007128;0.007697;0.005336;0.003395;0.000730;0.002963;0.001223;-0.001429;0.001654;0.000343;-0.001525;-0.009604;-0.002290;0.002777;0.007855;-0.005315;0.001157;0.005336;0.000730;0.003395;0.005336;0.002777;0.003007;0.002777;0.002408;0.001786;0.000549;0.001654;0.000881;-0.000428;-0.004536;-0.003748;-0.000153;0.002408;-0.001429;0.001223;0.002963;0.000549;0.001786;0.002408;0.001281;0.001540;0.001281;0.001240;0.001034;0.000365;-0.002340;-0.001525;0.000343;0.001654;-0.000428;0.000881;0.001654;0.000365;0.001034;0.001240;0.000689;0.000891;0.000689
2.694313;-2.694350;-0.370369;-2.694256;;-0.370370;-0.192449;-0.033478;-0.099788;-0.240563;0.038596;-0.009259;-0.007697;-0.021554;-0.030070;0.023726;0.002969;-0.002777;-0.007855;-0.008910;0.009604;0.002290;-0.003759;-0.370372;-0.038596;2.694266;0.370370;0.192451;0.038596;-0.038596;-0.240563;0.000571;-0.023726;-0.074074;-0.000730;-0.009604;-0.019669;-0.000549;-0.004536;-0.007264;-0.003357;0.038597;0.033479;0.024056;0.033478;0.099789;0.033478;0.009259;0.023727;-0.000571;-0.030070;0.005315;-0.005315;-0.019669;0.001429;-0.003748;-0.009259;0.000428;-0.002340;-0.004556;-0.002459;0.000571;0.007697;0.007128;0.007697;0.000571;0.023727;0.013717;0.007051;0.021554;0.007697;-0.002969;0.009604;0.000730;-0.008910;0.003748;-0.001429;-0.007264;0.001525;-0.001525;-0.004556;0.000666;-0.001196;-0.002743;0.005315;0.005336;0.003395;0.000730;0.009604;0.005336;0.001157;0.007855;0.002777;-0.002290;0.004536;0.000549;-0.003759;0.002340;-0.000428;-0.003357;0.001196;-0.000666;-0.002459;0.001429;0.003748;0.002963;0.001223;0.004536;0.002408;-0.000153;0.003696;0.001281;-0.001428;0.002449;0.000365;-0.001925;0.001485;-0.000123;-0.001798;0.001525;0.002340;0.001654;0.000343;0.002449;0.001240;-0.000371;0.002024;0.000689;-0.000908;0.001459;0.000246;-0.001114
2.694313;0.240562;-0.370369;-0.192449;-0.370370;;-2.694256;-0.033478;-0.009259;0.038596;-0.240563;-0.099788;-0.007697;0.002969;0.023726;-0.030070;-0.021554;-0.002777;0.002290;0.009604;-0.008910;-0.007855;0.004536;0.099789;0.030070;0.038596;-0.009259;-0.033479;-0.033478;-0.024056;-0.033478;-0.013717;-0.007051;0.000571;-0.005336;-0.001157;0.005315;-0.002408;0.000153;0.003748;0.002340;0.023727;0.002969;-0.007697;-0.021554;0.000571;-0.007051;-0.013717;-0.007697;-0.007128;-0.007697;-0.005336;-0.003395;-0.000730;-0.002963;-0.001223;0.001429;-0.001654;-0.000343;0.001525;0.001196;0.009604;0.002290;-0.002777;-0.007855;-0.008910;0.005315;-0.001157;-0.005336;-0.000730;-0.003395;-0.005336;-0.002777;-0.003007;-0.002777;-0.002408;-0.001786;-0.000549;-0.001654;-0.000881;0.000428;-0.001080;-0.000387;0.000666;0.003748;0.000153;-0.002408;-0.004536;0.001429;-0.001223;-0.002963;-0.000549;-0.001786;-0.002408;-0.001281;-0.001540;-0.001281;-0.001240;-0.001034;-0.000365;-0.000971;-0.000608;0.000123;0.002340;0.001525;-0.000343;-0.001654;0.000428;-0.000881;-0.001654;-0.000365;-0.001034;-0.001240;-0.000689;-0.000891;-0.000689;-0.000707;-0.000647;-0.000246;0.001196;0.000666;-0.000387;-0.001080;0.000123;-0.000608;-0.000971;-0.000246;-0.000647;-0.000707;-0.000410;-0.000561;-0.000410
0.370369;0.038596;-2.694313;-0.370370;-0.192449;-2.694256;;-0.038597;0.038596;0.240562;-2.694350;-0.240563;-0.000571;0.023727;0.074074;-0.099788;-0.030070;0.000730;0.009604;0.019669;-0.021554;-0.008910;0.007264;0.033478;0.000571;-0.038597;-0.033478;-0.024056;-0.099789;-0.033479;-0.009259;-0.023727;0.000571;0.030070;-0.005315;0.005315;0.019669;-0.001429;0.003748;0.009259;0.004556;-0.000571;-0.007697;-0.007128;-0.007697;-0.023727;-0.013717;-0.007051;-0.021554;-0.007697;0.002969;-0.009604;-0.000730;0.008910;-0.003748;0.001429;0.007264;-0.001525;0.001525;0.004556;0.002743;0.000730;-0.002777;-0.003007;-0.002777;0.000730;-0.005315;-0.005336;-0.003395;-0.009604;-0.005336;-0.001157;-0.007855;-0.002777;0.002290;-0.004536;-0.000549;0.003759;-0.002340;0.000428;0.003357;-0.001196;0.000666;0.002459;-0.001429;-0.002408;-0.001786;-0.000549;-0.003748;-0.002963;-0.001223;-0.004536;-0.002408;0.000153;-0.003696;-0.001281;0.001428;-0.002449;-0.000365;0.001925;-0.001485;0.000123;0.001798;-0.000428;-0.001525;-0.001654;-0.000881;-0.002340;-0.001654;-0.000343;-0.002449;-0.001240;0.000371;-0.002024;-0.000689;0.000908;-0.001459;-0.000246;0.001114;-0.000666;-0.001196;-0.001080;-0.000387;-0.001485;-0.000971;-0.000023;-0.001459;-0.000707;0.000349;-0.001226;-0.000410;0.000603
0.024056;-0.000571;0.192450;-0.038597;-0.033478;-0.033478;-0.038597;;-2.694313;-0.370369;-0.370369;-2.694313;0.192450;0.370369;2.694266;2.694266;0.370369;0.024056;0.033478;0.038596;0.038596;0.033478;0.000571;0.007051;-0.005315;0.009259;-0.023727;-0.013717;-0.240565;-0.099789;-0.033478;-0.240561;-0.038596;0.038597;0.009259;0.033478;0.099789;0.007051;0.013717;0.023727;0.005315;-0.002969;-0.009604;-0.005336;-0.001157;-0.030070;-0.021554;-0.007697;-0.074074;-0.023727;0.000571;-0.030070;-0.000571;0.023727;-0.002969;0.007697;0.021554;0.001157;0.005336;0.009604;0.003748;-0.002290;-0.004536;-0.002408;0.000153;0.003748;-0.008910;-0.007855;-0.002777;-0.019669;-0.009604;-0.000730;-0.019669;-0.005315;0.005315;-0.008910;0.000730;0.009604;-0.002290;0.002777;0.007855;-0.000153;0.002408;0.004536;-0.003759;-0.003696;-0.001281;0.001428;-0.007264;-0.004536;-0.000549;-0.009259;-0.003748;0.001429;-0.007264;-0.001429;0.003748;-0.003759;0.000549;0.004536;-0.001428;0.001281;0.003696;-0.001925;-0.003357;-0.002449;-0.000365;-0.004556;-0.002340;0.000428;-0.004556;-0.001525;0.001525;-0.003357;-0.000428;0.002340;-0.001924;0.000365;0.002449;-0.001798;-0.002459;-0.001485;0.000123;-0.002743;-0.001196;0.000666;-0.002459;-0.000666;0.001196;-0.001798;-0.000123;0.001485
0.033478;-0.030070;0.370369;-0.240563;-0.099788;-0.009259;0.038596;-2.694313;;-2.694256;-0.192449;-0.370370;-0.038597;-0.240563;-2.694256;0.240563;0.038596;-0.000571;-0.030070;-0.099788;0.074074;0.023727;-0.021554;-0.000571;-0.019669;-0.038597;-0.074074;-0.023727;-2.694313;-0.240563;-0.038596;0.370369;0.192449;0.370370;0.033478;0.009259;-0.038596;0.007697;-0.002969;-0.023727;-0.009604;-0.023727;-0.019669;-0.005315;0.005315;-0.099789;-0.030070;-0.000571;-0.038597;0.009259;0.033478;0.033478;0.024056;0.033478;0.013717;0.007051;-0.000571;0.005336;0.001157;-0.005315;-0.003748;-0.009604;-0.007264;-0.001429;0.003748;0.009259;-0.021554;-0.008910;0.000730;-0.023727;-0.002969;0.007697;-0.000571;0.007051;0.013717;0.007697;0.007128;0.007697;0.005336;0.003395;0.000730;0.002963;0.001223;-0.001429;-0.007855;-0.003759;0.000549;0.004536;-0.009604;-0.002290;0.002777;-0.005315;0.001157;0.005336;0.000730;0.003395;0.005336;0.002777;0.003007;0.002777;0.002408;0.001786;0.000549;-0.003696;-0.004536;-0.001428;0.001281;-0.003748;-0.000153;0.002408;-0.001429;0.001223;0.002963;0.000549;0.001786;0.002408;0.001281;0.001540;0.001281;-0.002449;-0.002340;-0.000371;0.001240;-0.001525;0.000343;0.001654;-0.000428;0.000881;0.001654;0.000365;0.001034;0.001240
0.038597;-0.099790;2.694313;-2.694350;-0.240563;0.038596;0.240562;-0.370369;-2.694256;;-0.370370;-0.192449;-0.033478;-0.099788;-0.240559;0.038597;-0.009259;-0.007697;-0.021554;-0.030070;0.023726;0.002969;-0.008910;-0.033479;-0.023727;-0.370375;-0.038596;0.009259;2.694266;0.370370;0.192451;0.038596;-0.038597;-0.240563;0.000571;-0.023726;-0.074074;-0.000730;-0.009604;-0.019669;-0.007264;-0.033478;-0.000571;0.007051;0.013717;0.038597;0.033479;0.024056;0.099789;0.033478;0.009259;0.023727;-0.000571;-0.030070;0.005315;-0.005315;-0.019669;0.001429;-0.003748;-0.009259;-0.004556;-0.007697;0.000730;0.003395;0.005336;0.005315;0.000571;0.007697;0.007128;0.023727;0.013717;0.007051;0.021554;0.007697;-0.002969;0.009604;0.000730;-0.008910;0.003748;-0.001429;-0.007264;0.001525;-0.001525;-0.004556;-0.000730;0.002777;0.003007;0.002777;0.005315;0.005336;0.003395;0.009604;0.005336;0.001157;0.007855;0.002777;-0.002290;0.004536;0.000549;-0.003759;0.002340;-0.000428;-0.003357;-0.000549;0.001430;0.002408;0.001786;0.003748;0.002963;0.001223;0.004536;0.002408;-0.000153;0.003696;0.001281;-0.001428;0.002449;0.000365;-0.001925;0.000428;0.001525;0.001654;0.000881;0.002340;0.001654;0.000343;0.002449;0.001240;-0.000371;0.002024;0.000689;-0.000908
